,AD,AL,AT,AZ,BA,BE,BG,BY,HR,CY,CZ,DK,EE,FI,FR,DE,GR,HU,IE,IT,LV,LT,LU,MT,NL,PL,PT,RO,SK,SI,ES,SE,GB,GE,IS,KZ,LI,MD,MC,NO,RU,SM,RS,CH,TR,UA
2021-10-25,0.0,650.0,3446.0,2266.0,816.0,9704.0,6816.0,1995.0,3360.0,162.0,4287.0,1918.0,1192.0,1732.0,1295.0,26379.0,4276.0,3125.0,2180.0,2535.0,3206.0,3658.0,161.0,15.0,5754.0,6265.0,1025.0,9187.0,4746.0,2315.0,2255.0,539.0,47465.0,4337.0,82.0,1738.0,7.0,1505.0,5.0,1224.0,36446.0,13.0,7840.0,2024.0,27663.0,14634.0
2021-10-26,37.0,672.0,4482.0,2300.0,1099.0,9401.0,5643.0,1998.0,4571.0,200.0,6291.0,1841.0,2025.0,659.0,6603.0,27297.0,3639.0,4039.0,1624.0,4054.0,2919.0,3637.0,239.0,15.0,7262.0,8361.0,1009.0,16765.0,4981.0,3166.0,2109.0,1262.0,42124.0,4009.0,90.0,1847.0,2.0,1826.0,5.0,1055.0,36582.0,6.0,6948.0,1699.0,29643.0,19120.0
2021-10-27,43.0,591.0,4306.0,2420.0,819.0,9225.0,5178.0,1979.0,4154.0,109.0,5870.0,1790.0,1996.0,739.0,6528.0,24357.0,2957.0,4041.0,2598.0,4598.0,2758.0,3392.0,138.0,8.0,7665.0,8378.0,944.0,14950.0,4587.0,2631.0,2126.0,891.0,43045.0,3965.0,101.0,1936.0,8.0,1662.0,3.0,1114.0,40096.0,8.0,6697.0,1807.0,26896.0,22574.0
2021-10-28,11.0,467.0,5935.0,2132.0,675.0,9196.0,5256.0,1988.0,4392.0,160.0,4357.0,1629.0,1679.0,673.0,6461.0,22575.0,3611.0,0.0,2541.0,4866.0,2879.0,3330.0,182.0,19.0,7386.0,9387.0,930.0,13197.0,5142.0,2510.0,2169.0,1079.0,41391.0,4610.0,81.0,1742.0,5.0,1573.0,7.0,1143.0,39849.0,13.0,6217.0,1803.0,25528.0,26071.0
2021-10-29,0.0,547.0,5978.0,2189.0,999.0,9290.0,2836.0,1941.0,4547.0,155.0,5761.0,1413.0,1890.0,572.0,6433.0,17078.0,4670.0,0.0,2966.0,5335.0,1800.0,2788.0,219.0,16.0,7941.0,9798.0,962.0,12474.0,4036.0,2985.0,2436.0,977.0,40251.0,3382.0,104.0,1660.0,4.0,1255.0,2.0,1179.0,40251.0,2.0,6001.0,1864.0,24409.0,26870.0
2021-10-30,0.0,413.0,5628.0,2261.0,289.0,4972.0,1457.0,2036.0,3319.0,112.0,5061.0,1730.0,1877.0,0.0,7360.0,7452.0,2722.0,11211.0,1963.0,4878.0,772.0,2219.0,163.0,20.0,8151.0,7145.0,644.0,12106.0,1856.0,1663.0,1368.0,861.0,33569.0,2141.0,65.0,1423.0,12.0,653.0,0.0,605.0,40993.0,3.0,4929.0,1259.0,23096.0,26198.0
2021-10-31,0.0,197.0,4794.0,1200.0,302.0,3059.0,6007.0,1890.0,1126.0,280.0,2793.0,2221.0,1411.0,0.0,6329.0,11487.0,5425.0,1867.0,2855.0,4526.0,1884.0,2114.0,18.0,29.0,7690.0,4894.0,366.0,7424.0,2287.0,1257.0,953.0,301.0,34814.0,5553.0,78.0,1188.0,7.0,1346.0,0.0,687.0,40402.0,3.0,5896.0,1081.0,23948.0,17430.0
2021-11-01,0.0,725.0,5284.0,2178.0,706.0,3582.0,5863.0,1979.0,785.0,249.0,7618.0,2342.0,1571.0,1460.0,1866.0,24398.0,6856.0,2595.0,3723.0,2818.0,2718.0,2307.0,11.0,34.0,7692.0,4514.0,421.0,6993.0,5361.0,1120.0,1011.0,629.0,45109.0,6024.0,89.0,1492.0,8.0,1074.0,2.0,1975.0,39008.0,2.0,7111.0,2343.0,28678.0,13936.0
2021-11-02,61.0,571.0,6583.0,2256.0,1253.0,11715.0,4922.0,1996.0,4573.0,188.0,9943.0,2326.0,2308.0,807.0,2039.0,36145.0,6141.0,6268.0,3174.0,2834.0,2347.0,2949.0,97.0,37.0,9146.0,10429.0,1245.0,11073.0,6713.0,3456.0,2869.0,1162.0,38019.0,5206.0,94.0,1505.0,12.0,1487.0,6.0,1415.0,40443.0,11.0,6726.0,2981.0,29796.0,19455.0
2021-11-03,41.0,570.0,8971.0,2706.0,1094.0,10706.0,4662.0,1998.0,6310.0,252.0,9484.0,2360.0,1945.0,1150.0,10050.0,36463.0,6784.0,6804.0,3024.0,5188.0,1821.0,3452.0,432.0,40.0,10204.0,15515.0,1366.0,10196.0,6805.0,4511.0,2936.0,837.0,35986.0,5340.0,151.0,1541.0,18.0,1586.0,4.0,1652.0,40217.0,8.0,6126.0,2836.0,29764.0,23393.0
2021-11-04,0.0,631.0,9767.0,2440.0,887.0,10183.0,4734.0,1991.0,6932.0,227.0,8496.0,2228.0,1435.0,740.0,9502.0,33748.0,6889.0,0.0,3903.0,5905.0,1888.0,3483.0,219.0,41.0,10874.0,15904.0,1288.0,8971.0,6502.0,3771.0,3002.0,826.0,33661.0,5240.0,179.0,1444.0,16.0,1302.0,6.0,1498.0,40735.0,11.0,5725.0,2842.0,29482.0,27377.0
2021-11-05,0.0,563.0,9694.0,2500.0,945.0,11143.0,2826.0,1993.0,7094.0,174.0,9261.0,1966.0,1522.0,788.0,8998.0,23769.0,6356.0,0.0,3685.0,6764.0,1255.0,2371.0,225.0,50.0,11969.0,15190.0,1283.0,8268.0,5338.0,3662.0,3188.0,731.0,30318.0,4104.0,98.0,1494.0,21.0,954.0,2.0,1457.0,41335.0,0.0,4804.0,2755.0,28193.0,26488.0
2021-11-06,0.0,568.0,8109.0,2631.0,313.0,6454.0,1256.0,1912.0,4159.0,133.0,5744.0,2601.0,947.0,0.0,9605.0,11868.0,4283.0,17834.0,3428.0,6764.0,423.0,1453.0,186.0,27.0,11340.0,12493.0,851.0,8057.0,3015.0,2313.0,1838.0,597.0,27436.0,2191.0,93.0,1058.0,11.0,447.0,1.0,885.0,39165.0,0.0,3888.0,1931.0,27474.0,25063.0
2021-11-07,87.0,230.0,8005.0,1310.0,367.0,4073.0,5286.0,1887.0,1242.0,284.0,3014.0,3343.0,790.0,0.0,8547.0,24287.0,7335.0,4588.0,3161.0,5822.0,1451.0,2362.0,41.0,35.0,11757.0,7316.0,492.0,5293.0,4958.0,1282.0,1210.0,278.0,30586.0,6021.0,123.0,925.0,15.0,1141.0,2.0,958.0,39400.0,12.0,4348.0,1537.0,25304.0,17419.0
2021-11-08,12.0,770.0,7752.0,1855.0,924.0,15267.0,4955.0,1905.0,4966.0,266.0,9290.0,3564.0,1087.0,2016.0,2197.0,47188.0,8969.0,8434.0,5331.0,4197.0,1689.0,3139.0,185.0,38.0,11284.0,13644.0,1347.0,4255.0,7055.0,3373.0,3443.0,502.0,44128.0,5751.0,182.0,1333.0,34.0,1483.0,11.0,2390.0,39160.0,4.0,5103.0,4204.0,27824.0,13068.0
2021-11-09,27.0,690.0,11955.0,1876.0,962.0,13017.0,3853.0,1989.0,7315.0,275.0,14585.0,3519.0,1354.0,810.0,12476.0,50847.0,7089.0,8394.0,2968.0,6032.0,1378.0,2641.0,347.0,63.0,12645.0,18550.0,1642.0,7589.0,6546.0,4481.0,3826.0,1321.0,42246.0,4563.0,193.0,1395.0,20.0,980.0,11.0,1753.0,38058.0,11.0,4606.0,3738.0,28662.0,18988.0
2021-11-10,75.0,625.0,13205.0,1774.0,1107.0,12751.0,3207.0,1981.0,6987.0,263.0,13571.0,3445.0,1181.0,954.0,11883.0,49748.0,6771.0,8370.0,3677.0,7891.0,1388.0,2816.0,243.0,50.0,16249.0,19074.0,1512.0,6291.0,6843.0,3568.0,3891.0,1020.0,42942.0,4445.0,199.0,1412.0,24.0,1111.0,6.0,1966.0,40759.0,16.0,3998.0,3969.0,27259.0,23283.0
2021-11-11,0.0,573.0,10564.0,2334.0,681.0,5055.0,3146.0,1939.0,6449.0,224.0,10455.0,2981.0,1040.0,863.0,12603.0,46081.0,6832.0,0.0,5478.0,8569.0,1422.0,2426.0,179.0,51.0,16053.0,12965.0,1692.0,5416.0,7244.0,3431.0,4337.0,925.0,40999.0,4565.0,176.0,1322.0,15.0,1261.0,6.0,1773.0,40123.0,8.0,3822.0,3952.0,24898.0,24747.0
2021-11-12,0.0,587.0,12627.0,2001.0,975.0,13752.0,1610.0,1964.0,6315.0,218.0,14261.0,2915.0,993.0,0.0,3860.0,33973.0,6132.0,0.0,4642.0,8516.0,765.0,1550.0,252.0,32.0,13800.0,14292.0,1761.0,4844.0,5804.0,3666.0,4905.0,911.0,37765.0,3700.0,134.0,1265.0,23.0,730.0,5.0,1792.0,39256.0,6.0,3484.0,4144.0,23637.0,24058.0
2021-11-13,0.0,475.0,11418.0,2422.0,239.0,8364.0,828.0,1886.0,4151.0,206.0,9182.0,3078.0,561.0,0.0,14646.0,19039.0,3842.0,21060.0,3805.0,8544.0,422.0,971.0,191.0,55.0,11974.0,14442.0,1182.0,4006.0,3345.0,2365.0,2901.0,829.0,32883.0,1820.0,139.0,1081.0,16.0,152.0,0.0,1088.0,38823.0,2.0,2777.0,2709.0,22583.0,23572.0
2021-11-14,88.0,194.0,11181.0,1072.0,348.0,5506.0,3223.0,1793.0,1135.0,354.0,5700.0,4509.0,512.0,0.0,12496.0,34589.0,6950.0,5323.0,4565.0,7569.0,1077.0,1894.0,50.0,64.0,19191.0,9512.0,825.0,3021.0,6421.0,1815.0,2141.0,311.0,35530.0,5204.0,152.0,952.0,38.0,956.0,8.0,1061.0,38420.0,28.0,3487.0,2165.0,21624.0,14490.0
2021-11-15,22.0,587.0,10983.0,2015.0,793.0,20838.0,3869.0,1754.0,4443.0,386.0,11565.0,4130.0,871.0,3166.0,3241.0,62991.0,8364.0,10265.0,4400.0,5144.0,1501.0,2291.0,130.0,64.0,20143.0,16590.0,1977.0,2136.0,8342.0,3795.0,5587.0,574.0,50949.0,4732.0,215.0,1253.0,59.0,977.0,12.0,2861.0,36818.0,27.0,3773.0,6133.0,23852.0,10802.0
2021-11-16,43.0,616.0,16440.0,2025.0,1052.0,18431.0,2839.0,1862.0,6670.0,346.0,22549.0,3948.0,1021.0,937.0,19778.0,63184.0,6653.0,10767.0,3632.0,7698.0,1221.0,2175.0,491.0,66.0,20702.0,24239.0,2438.0,4128.0,7616.0,4276.0,6328.0,1296.0,46429.0,4446.0,156.0,1260.0,51.0,891.0,18.0,2140.0,36626.0,24.0,3600.0,5626.0,25101.0,16308.0
2021-11-17,63.0,549.0,15001.0,2124.0,857.0,18148.0,2785.0,1844.0,7270.0,388.0,14208.0,4173.0,873.0,1151.0,20294.0,61244.0,7276.0,11289.0,4646.0,10172.0,445.0,1761.0,299.0,79.0,23559.0,24882.0,2454.0,-3076.0,7418.0,3662.0,6475.0,1205.0,45894.0,4278.0,132.0,1272.0,63.0,802.0,20.0,2434.0,37374.0,24.0,3219.0,6181.0,23867.0,18668.0
2021-11-18,51.0,502.0,14865.0,2233.0,721.0,18574.0,2737.0,1812.0,2234.0,475.0,13520.0,4100.0,715.0,1259.0,20366.0,62541.0,7751.0,0.0,3133.0,10638.0,617.0,2053.0,300.0,59.0,20974.0,23242.0,2331.0,2889.0,9171.0,3517.0,6861.0,1130.0,44061.0,4318.0,190.0,1179.0,62.0,763.0,14.0,2335.0,37156.0,23.0,3086.0,6054.0,22234.0,20591.0
2021-11-19,0.0,465.0,14045.0,1763.0,659.0,19151.0,1455.0,1859.0,5614.0,255.0,22972.0,3710.0,464.0,1191.0,21220.0,42338.0,5944.0,0.0,5959.0,10544.0,493.0,1428.0,323.0,122.0,21756.0,23414.0,2623.0,5965.0,7727.0,3232.0,7752.0,1314.0,39608.0,3357.0,139.0,1148.0,49.0,620.0,2.0,2222.0,37120.0,14.0,2648.0,6194.0,23810.0,20050.0
2021-11-20,0.0,405.0,14076.0,1889.0,309.0,11215.0,733.0,1804.0,4262.0,212.0,14416.0,3675.0,837.0,0.0,22678.0,24780.0,4108.0,27209.0,4177.0,11555.0,349.0,899.0,283.0,62.0,20632.0,18883.0,1823.0,2697.0,4544.0,2245.0,4486.0,1092.0,35335.0,1851.0,116.0,939.0,56.0,371.0,2.0,1378.0,36970.0,2.0,2081.0,4137.0,23347.0,18250.0
2021-11-21,213.0,218.0,11625.0,825.0,364.0,6754.0,3462.0,1713.0,1327.0,491.0,8279.0,4489.0,403.0,0.0,19749.0,46631.0,7287.0,6518.0,5634.0,9709.0,1293.0,1784.0,71.0,71.0,22984.0,12334.0,1302.0,1936.0,6739.0,1389.0,3163.0,482.0,37252.0,5085.0,110.0,773.0,43.0,655.0,13.0,1351.0,35681.0,41.0,2771.0,3403.0,21177.0,10635.0
2021-11-22,43.0,556.0,11950.0,1904.0,594.0,25625.0,3233.0,1453.0,4926.0,437.0,14519.0,4702.0,820.0,2616.0,5266.0,74537.0,8348.0,12637.0,3661.0,6404.0,1279.0,2344.0,159.0,86.0,22949.0,19936.0,2822.0,1550.0,10315.0,3421.0,8148.0,953.0,50733.0,3201.0,204.0,1055.0,68.0,544.0,45.0,3534.0,33996.0,38.0,3033.0,9164.0,24856.0,7464.0
2021-11-23,84.0,609.0,14491.0,1924.0,825.0,21139.0,2569.0,1697.0,6136.0,434.0,25912.0,4011.0,655.0,1088.0,30454.0,75734.0,7106.0,12165.0,3891.0,10047.0,1095.0,2018.0,556.0,83.0,23699.0,28380.0,3735.0,2736.0,10165.0,3144.0,9126.0,2077.0,48197.0,4331.0,150.0,1087.0,64.0,860.0,30.0,2800.0,33558.0,35.0,2631.0,8003.0,28170.0,12729.0
2021-11-24,140.0,516.0,14432.0,1880.0,740.0,20175.0,2370.0,1674.0,6246.0,489.0,18046.0,4078.0,621.0,1007.0,32591.0,71882.0,6561.0,11871.0,4763.0,12448.0,874.0,2053.0,421.0,56.0,22173.0,28128.0,3139.0,2796.0,9331.0,2668.0,9654.0,2107.0,46771.0,4534.0,142.0,1063.0,71.0,855.0,27.0,2939.0,33796.0,23.0,2677.0,8469.0,27592.0,14325.0
2021-11-25,146.0,440.0,12096.0,1997.0,735.0,20230.0,2488.0,1729.0,5460.0,451.0,27938.0,4147.0,636.0,1344.0,33464.0,64074.0,6602.0,0.0,4619.0,13764.0,919.0,2091.0,335.0,95.0,21263.0,26735.0,3246.0,2104.0,9152.0,2364.0,9930.0,2114.0,43424.0,4058.0,153.0,996.0,65.0,712.0,36.0,2822.0,34690.0,26.0,2339.0,7987.0,24467.0,16943.0
2021-11-26,0.0,405.0,12018.0,1617.0,819.0,20045.0,1218.0,1696.0,5502.0,535.0,20389.0,3836.0,646.0,1406.0,34436.0,44949.0,5859.0,0.0,4791.0,13686.0,488.0,1391.0,447.0,72.0,21989.0,26182.0,3392.0,1958.0,7575.0,2224.0,11071.0,2025.0,39329.0,3333.0,134.0,926.0,53.0,498.0,23.0,2728.0,33946.0,17.0,2211.0,7967.0,24002.0,15936.0
2021-11-27,0.0,418.0,9596.0,1662.0,218.0,11590.0,728.0,1671.0,3339.0,337.0,12528.0,3878.0,389.0,0.0,37218.0,25529.0,3823.0,27830.0,3735.0,12877.0,315.0,688.0,376.0,95.0,22067.0,20576.0,2476.0,1727.0,5054.0,1478.0,6780.0,1759.0,33300.0,1954.0,81.0,805.0,36.0,107.0,0.0,1796.0,33548.0,6.0,1674.0,5262.0,23759.0,14200.0
2021-11-28,403.0,195.0,7972.0,857.0,384.0,7072.0,3020.0,1484.0,1031.0,586.0,9306.0,5066.0,311.0,0.0,31648.0,44357.0,6677.0,6390.0,4603.0,12932.0,931.0,1785.0,79.0,106.0,21453.0,13115.0,1476.0,1377.0,7069.0,1034.0,4540.0,880.0,39704.0,5050.0,112.0,664.0,42.0,677.0,10.0,1845.0,33860.0,57.0,2180.0,4242.0,21655.0,7483.0
2021-11-29,70.0,195.0,8094.0,1678.0,846.0,25210.0,2681.0,1395.0,3858.0,613.0,17623.0,5403.0,722.0,3338.0,8279.0,73601.0,7720.0,11152.0,5458.0,7975.0,1031.0,1939.0,171.0,95.0,22057.0,19074.0,3330.0,1096.0,9534.0,2509.0,11553.0,1347.0,56290.0,4459.0,120.0,881.0,64.0,664.0,29.0,4688.0,32648.0,46.0,2272.0,11500.0,24317.0,5804.0
2021-11-30,241.0,228.0,10938.0,1795.0,900.0,20870.0,2105.0,1792.0,5709.0,492.0,22028.0,4527.0,587.0,916.0,47177.0,73997.0,6192.0,10466.0,3790.0,12764.0,712.0,2018.0,585.0,138.0,18496.0,29064.0,4486.0,1622.0,7853.0,2257.0,13322.0,2657.0,55694.0,3731.0,161.0,807.0,63.0,659.0,30.0,3788.0,32837.0,35.0,2180.0,9999.0,25216.0,10554.0
2021-12-01,232.0,466.0,8753.0,1772.0,583.0,19670.0,2018.0,1818.0,5341.0,538.0,21154.0,4571.0,522.0,1570.0,49610.0,68022.0,6256.0,10143.0,4159.0,15085.0,723.0,2179.0,570.0,133.0,23030.0,27356.0,2534.0,1141.0,15278.0,2125.0,14361.0,2424.0,54819.0,4100.0,142.0,738.0,74.0,732.0,24.0,4073.0,33389.0,32.0,1980.0,10415.0,22556.0,11960.0
2021-12-02,352.0,406.0,7216.0,1703.0,680.0,18330.0,2289.0,1876.0,4521.0,594.0,18632.0,5158.0,507.0,1622.0,48416.0,62529.0,6201.0,0.0,5408.0,16806.0,727.0,2060.0,438.0,59.0,21475.0,26965.0,3565.0,1149.0,9359.0,1737.0,15602.0,2208.0,50320.0,3950.0,135.0,798.0,60.0,548.0,29.0,4186.0,32930.0,39.0,1801.0,10153.0,21747.0,13531.0
2021-12-03,0.0,357.0,6240.0,1406.0,853.0,17769.0,985.0,1852.0,4465.0,428.0,17686.0,5089.0,460.0,1496.0,49858.0,42496.0,5143.0,0.0,5622.0,17030.0,477.0,1537.0,471.0,69.0,22600.0,25576.0,4652.0,1673.0,7367.0,1908.0,16185.0,2154.0,45667.0,3410.0,110.0,790.0,52.0,449.0,29.0,4293.0,32974.0,29.0,1613.0,9801.0,21495.0,13777.0
2021-12-04,0.0,328.0,5305.0,1394.0,163.0,9638.0,706.0,1757.0,2796.0,307.0,10980.0,4794.0,340.0,0.0,51624.0,23063.0,3526.0,22699.0,5156.0,16632.0,230.0,801.0,359.0,81.0,23050.0,22389.0,3337.0,1490.0,3020.0,1116.0,11111.0,2084.0,38782.0,1778.0,91.0,653.0,54.0,94.0,6.0,2681.0,32602.0,0.0,1244.0,6257.0,20374.0,13206.0
2021-12-05,621.0,172.0,4247.0,585.0,267.0,5978.0,2426.0,1312.0,728.0,706.0,6335.0,7081.0,301.0,0.0,42252.0,42521.0,4927.0,4311.0,2911.0,15021.0,860.0,1866.0,105.0,86.0,20975.0,13250.0,1961.0,916.0,7049.0,775.0,7679.0,927.0,41051.0,4509.0,110.0,551.0,48.0,495.0,17.0,2898.0,32136.0,91.0,1565.0,4938.0,19357.0,6622.0
2021-12-06,184.0,393.0,4396.0,1530.0,668.0,20741.0,2299.0,1012.0,3262.0,619.0,15582.0,7320.0,547.0,3412.0,11308.0,69323.0,7254.0,6849.0,5565.0,9503.0,796.0,2098.0,199.0,87.0,17941.0,19366.0,4057.0,803.0,9425.0,1977.0,8034.0,2254.0,59692.0,4226.0,126.0,816.0,78.0,588.0,40.0,6473.0,31096.0,42.0,1884.0,12662.0,20033.0,4478.0
2021-12-07,0.0,346.0,6041.0,1210.0,641.0,15681.0,1652.0,1756.0,4751.0,576.0,19539.0,6661.0,469.0,1542.0,59019.0,67195.0,5899.0,7310.0,4126.0,15756.0,793.0,1777.0,666.0,81.0,18053.0,28542.0,5194.0,1421.0,8523.0,1847.0,18300.0,3333.0,56252.0,3562.0,129.0,798.0,64.0,609.0,37.0,5517.0,30752.0,7.0,1675.0,11035.0,22687.0,8655.0
2021-12-08,457.0,222.0,4306.0,1315.0,649.0,15081.0,1827.0,1738.0,4428.0,635.0,16210.0,6635.0,550.0,1296.0,61340.0,57694.0,5513.0,6884.0,4003.0,17959.0,650.0,1781.0,486.0,88.0,19730.0,27458.0,3066.0,1279.0,6620.0,1687.0,12068.0,3255.0,58825.0,3454.0,156.0,722.0,37.0,549.0,27.0,5310.0,30209.0,106.0,1620.0,9951.0,20874.0,9371.0
2021-12-09,168.0,352.0,3106.0,1109.0,511.0,13437.0,1719.0,1801.0,3797.0,662.0,14266.0,6931.0,595.0,1781.0,56854.0,51146.0,5087.0,0.0,4097.0,12527.0,805.0,1801.0,369.0,111.0,17443.0,24991.0,4278.0,1032.0,5832.0,1323.0,21349.0,3072.0,56994.0,3542.0,105.0,634.0,55.0,516.0,48.0,5301.0,30873.0,84.0,1387.0,10420.0,19696.0,12376.0
2021-12-10,0.0,309.0,4797.0,1226.0,539.0,13103.0,1073.0,1837.0,3860.0,428.0,12401.0,6690.0,457.0,1794.0,55339.0,34655.0,4751.0,0.0,4004.0,20497.0,481.0,1444.0,427.0,78.0,17744.0,23764.0,5182.0,931.0,4913.0,1476.0,26342.0,2865.0,52491.0,2922.0,148.0,619.0,50.0,389.0,39.0,5184.0,30288.0,46.0,1309.0,9756.0,18561.0,11327.0
2021-12-11,0.0,263.0,3245.0,1117.0,109.0,7113.0,532.0,1454.0,2339.0,393.0,9086.0,7136.0,377.0,0.0,53720.0,15551.0,3225.0,16017.0,4662.0,21042.0,271.0,838.0,373.0,78.0,16603.0,19452.0,3547.0,931.0,2370.0,783.0,16780.0,2395.0,48594.0,1527.0,106.0,512.0,43.0,257.0,1.0,3166.0,29929.0,3.0,944.0,6089.0,19255.0,10133.0
2021-12-12,527.0,138.0,3255.0,518.0,275.0,3907.0,1959.0,1011.0,453.0,715.0,4129.0,10570.0,317.0,0.0,43848.0,31606.0,3829.0,3575.0,4688.0,19215.0,930.0,1543.0,73.0,100.0,13787.0,11379.0,2090.0,716.0,4762.0,677.0,12997.0,1475.0,53157.0,3988.0,134.0,399.0,30.0,344.0,20.0,3212.0,29558.0,121.0,1167.0,4395.0,17956.0,5275.0
2021-12-13,169.0,376.0,2916.0,922.0,684.0,13885.0,2004.0,778.0,3071.0,662.0,11909.0,10426.0,618.0,4306.0,12036.0,60223.0,5953.0,5506.0,3871.0,12712.0,886.0,2230.0,209.0,168.0,12795.0,17460.0,4339.0,494.0,6783.0,1761.0,27349.0,2712.0,87170.0,3278.0,164.0,556.0,51.0,456.0,46.0,6646.0,28343.0,89.0,1547.0,12429.0,18796.0,4073.0
2021-12-14,0.0,326.0,4115.0,1156.0,522.0,10584.0,1725.0,1765.0,4671.0,650.0,16710.0,10090.0,658.0,1676.0,63405.0,52427.0,4786.0,5298.0,4230.0,20677.0,934.0,1965.0,711.0,167.0,13496.0,24266.0,5790.0,946.0,5394.0,1526.0,32627.0,4063.0,102786.0,3123.0,144.0,627.0,57.0,492.0,63.0,5200.0,28363.0,109.0,1359.0,10527.0,21477.0,7283.0
2021-12-15,413.0,301.0,2920.0,984.0,675.0,9284.0,1443.0,1596.0,3765.0,632.0,11617.0,10548.0,648.0,2225.0,65713.0,47273.0,4696.0,4977.0,4141.0,23195.0,841.0,1730.0,537.0,221.0,16345.0,22097.0,5283.0,829.0,4497.0,1345.0,37370.0,4008.0,112699.0,2979.0,187.0,605.0,48.0,459.0,60.0,5024.0,28486.0,92.0,1325.0,9532.0,19872.0,8109.0
2021-12-16,0.0,296.0,2691.0,755.0,488.0,8110.0,1614.0,1644.0,3778.0,695.0,9501.0,11025.0,602.0,1981.0,60866.0,41271.0,4761.0,0.0,3595.0,26109.0,910.0,1765.0,351.0,291.0,15336.0,20027.0,4728.0,812.0,4021.0,1278.0,39273.0,4116.0,106048.0,2784.0,195.0,497.0,45.0,440.0,56.0,4657.0,27743.0,80.0,1199.0,9143.0,18100.0,9590.0
2021-12-17,0.0,325.0,2343.0,582.0,496.0,7745.0,904.0,1655.0,3487.0,508.0,8966.0,10414.0,578.0,2079.0,58128.0,28512.0,4337.0,0.0,7333.0,28632.0,423.0,1416.0,428.0,282.0,14660.0,19397.0,5289.0,743.0,3431.0,1286.0,44724.0,4179.0,95879.0,2195.0,211.0,453.0,43.0,304.0,47.0,4252.0,27434.0,65.0,1015.0,8736.0,18141.0,8899.0
2021-12-18,0.0,228.0,1983.0,921.0,125.0,4753.0,456.0,1456.0,1936.0,448.0,5983.0,10592.0,428.0,0.0,58536.0,12233.0,2831.0,10105.0,5124.0,28064.0,326.0,649.0,374.0,252.0,13255.0,15976.0,3727.0,733.0,1224.0,776.0,26942.0,3388.0,88883.0,1296.0,211.0,387.0,30.0,46.0,20.0,2749.0,27967.0,8.0,802.0,5876.0,17644.0,7503.0
2021-12-19,513.0,120.0,1880.0,577.0,240.0,2850.0,2001.0,834.0,2803.0,835.0,3746.0,13873.0,387.0,0.0,48473.0,26958.0,3689.0,1985.0,4788.0,24259.0,991.0,1485.0,117.0,386.0,12140.0,9609.0,2577.0,499.0,3683.0,585.0,22564.0,2019.0,89129.0,3282.0,241.0,375.0,35.0,229.0,17.0,2606.0,27022.0,92.0,1029.0,4333.0,16910.0,3602.0
2021-12-20,0.0,376.0,1941.0,662.0,591.0,9122.0,1883.0,832.0,367.0,806.0,8599.0,13627.0,864.0,5932.0,15075.0,48245.0,6542.0,3359.0,5269.0,16213.0,748.0,1825.0,229.0,582.0,9388.0,13806.0,6265.0,424.0,5080.0,1560.0,55417.0,3036.0,133966.0,2739.0,309.0,502.0,50.0,554.0,62.0,5366.0,25907.0,96.0,1267.0,11469.0,18762.0,2536.0
2021-12-21,310.0,343.0,2798.0,648.0,552.0,7380.0,1463.0,1654.0,4226.0,883.0,11849.0,12205.0,725.0,2042.0,72832.0,40925.0,5635.0,3586.0,6307.0,30798.0,954.0,1714.0,600.0,733.0,13391.0,18021.0,8644.0,826.0,3391.0,1255.0,74827.0,4668.0,150292.0,2164.0,319.0,552.0,48.0,390.0,52.0,4174.0,25264.0,92.0,1268.0,10776.0,19859.0,6029.0
2021-12-22,199.0,319.0,2157.0,854.0,516.0,7392.0,1966.0,1203.0,3831.0,978.0,7695.0,13191.0,865.0,2877.0,84272.0,34981.0,6647.0,0.0,7411.0,36293.0,948.0,1642.0,582.0,955.0,13314.0,17156.0,10151.0,851.0,4679.0,1124.0,86804.0,5106.0,161561.0,1976.0,491.0,536.0,40.0,379.0,69.0,3690.0,25667.0,79.0,1177.0,11007.0,19095.0,6363.0
2021-12-23,159.0,286.0,2259.0,559.0,484.0,7525.0,1033.0,1921.0,3241.0,917.0,7363.0,7366.0,719.0,3000.0,91608.0,21890.0,7660.0,0.0,11182.0,44595.0,122.0,1432.0,543.0,917.0,12465.0,15392.0,13159.0,775.0,1074.0,1203.0,97433.0,5127.0,160634.0,2090.0,488.0,510.0,46.0,368.0,64.0,3353.0,24703.0,70.0,1193.0,11266.0,18771.0,7312.0
2021-12-24,0.0,321.0,2103.0,501.0,440.0,6523.0,743.0,1529.0,3271.0,268.0,2046.0,8195.0,469.0,3223.0,94124.0,10428.0,6590.0,0.0,13765.0,50599.0,203.0,755.0,576.0,572.0,12555.0,10788.0,9307.0,717.0,383.0,1086.0,75776.0,5815.0,137268.0,1661.0,520.0,455.0,20.0,229.0,80.0,1781.0,24946.0,9.0,1098.0,9632.0,18910.0,6647.0
2021-12-25,0.0,167.0,1622.0,511.0,92.0,2819.0,838.0,983.0,151.0,912.0,1091.0,11467.0,434.0,0.0,104611.0,10419.0,4036.0,7989.0,10404.0,54762.0,335.0,679.0,130.0,832.0,11891.0,6252.0,3317.0,598.0,1221.0,666.0,47377.0,2364.0,70362.0,986.0,470.0,351.0,29.0,177.0,16.0,2026.0,23721.0,51.0,976.0,6455.0,20470.0,5276.0
